4.957668304443359	-3.1328742504119873
-8.330009460449219	-7.645580768585205
-10.610483169555664	-7.645883560180664
-12.285104751586914	-0.5270096063613892
-16.9272403717041	-3.687281608581543
-20.667112350463867	-7.648452281951904
-22.631427764892578	-58.49855041503906
-26.696792602539062	0.03507058322429657
17.392236709594727	-25.373512268066406
-32.79911804199219	-2.7190895080566406
-30.2669677734375	-9.89551830291748
-30.967044830322266	-56.74394226074219
-32.16429138183594	-30.908527374267578
-19.52892303466797	-29.313337326049805
-29.60680389404297	-0.6426078677177429
-28.733556747436523	0.16931301355361938
-10.608675003051758	-4.975090503692627
-26.742706298828125	-19.921533584594727
-27.3481502532959	-10.023956298828125
-24.456924438476562	-0.0455629862844944
-21.221065521240234	-12.181425094604492
-21.358814239501953	-7.908905029296875
-20.428695678710938	-6.844699382781982
-20.00771141052246	-2.3222413063049316
-2.1003618240356445	-35.04475784301758
-17.994600296020508	-16.276994705200195
-17.78203582763672	-6.443718910217285
-12.417667388916016	-24.8758487701416
-15.078422546386719	-13.269865036010742
-13.427568435668945	-1.3656697273254395
-13.163178443908691	-6.525079250335693
-12.596002578735352	-6.899092674255371
-3.537881851196289	-122.79515838623047
-15.835214614868164	-2.402550220489502
-16.313020706176758	-3.411375045776367
-14.289117813110352	-2.9126646518707275
-14.03010082244873	-1.7725186347961426
-12.984149932861328	-2.431640148162842
-5.421489238739014	-34.01097869873047
-10.437344551086426	-0.24312417209148407
-9.81050968170166	-0.8120949268341064
-8.730412483215332	-15.326594352722168
-9.60125732421875	-6.050345420837402
-8.611573219299316	-9.874857902526855
-9.541943550109863	-2.2581238746643066
-1.6536245346069336	-51.03108596801758
-8.320462226867676	-0.5460529327392578
-8.22100830078125	-28.972660064697266
-5.463278770446777	0.9006074666976929
-8.256349563598633	-46.8541374206543
-7.804464817047119	-3.802766799926758
-6.091512680053711	-5.34676456451416
-5.967675685882568	-1.6322697401046753
-6.130664348602295	-2.4467930793762207
-4.72222900390625	-49.434425354003906
-4.907974720001221	-8.146646499633789
-3.0120630264282227	0.01802309975028038
-4.795245170593262	-4.750558376312256
-4.58398962020874	-7.744415760040283
-4.694855690002441	-4.686336517333984
-3.5757572650909424	-12.384318351745605
-3.154437780380249	-6.019777774810791
-3.0323078632354736	-8.017369270324707
-3.0190067291259766	-4.858519077301025
-0.8695597648620605	-16.08296775817871
1.4006925821304321	-27.845523834228516
-1.1505846977233887	-2.664461135864258
0.2254735231399536	-30.965980529785156
-2.235281467437744	-20.260190963745117
-0.8646589517593384	-11.557286262512207
-0.512311577796936	-19.460744857788086
-1.4927583932876587	-5.441254138946533
-1.238520622253418	-7.002645969390869
-0.40080511569976807	-13.004955291748047
-0.758979082107544	-0.6448199152946472
-0.5484808683395386	-2.26023006439209
-1.140892744064331	-7.006783962249756
0.6857072114944458	-15.097064971923828
-1.7128703594207764	-3.1634769439697266
0.23994183540344238	-11.451600074768066
